Source,Target,Type,Pokemon Type 
Cascoon,Larvesta,Undirected,Bug
Cascoon,Volcarona,Undirected,Bug
Cascoon,Genesect,Undirected,Bug
Cascoon,Scatterbug,Undirected,Bug
Cascoon,Spewpa,Undirected,Bug
Cascoon,Vivillon,Undirected,Bug
Dustox,Surskit,Undirected,Bug
Dustox,Masquerain,Undirected,Bug
Dustox,Nincada,Undirected,Bug
Dustox,Ninjask,Undirected,Bug
Dustox,Shedinja,Undirected,Bug
Dustox,Volbeat,Undirected,Bug
Dustox,Illumise,Undirected,Bug
Dustox,Anorith,Undirected,Bug
Dustox,Armaldo,Undirected,Bug
Dustox,Kricketot,Undirected,Bug
Dustox,Kricketune,Undirected,Bug
Dustox,Burmy,Undirected,Bug
Dustox,WormadamPlant Cloak,Undirected,Bug
Dustox,WormadamSandy Cloak,Undirected,Bug
Dustox,WormadamTrash Cloak,Undirected,Bug
Dustox,Mothim,Undirected,Bug
Dustox,Combee,Undirected,Bug
Dustox,Vespiquen,Undirected,Bug
Dustox,Skorupi,Undirected,Bug
Dustox,Yanmega,Undirected,Bug
Dustox,Sewaddle,Undirected,Bug
Dustox,Swadloon,Undirected,Bug
Dustox,Leavanny,Undirected,Bug
Dustox,Venipede,Undirected,Bug
Dustox,Whirlipede,Undirected,Bug
Dustox,Scolipede,Undirected,Bug
Dustox,Dwebble,Undirected,Bug
Dustox,Crustle,Undirected,Bug
Dustox,Karrablast,Undirected,Bug
Dustox,Escavalier,Undirected,Bug
Dustox,Joltik,Undirected,Bug
Dustox,Galvantula,Undirected,Bug
Dustox,Shelmet,Undirected,Bug
Dustox,Accelgor,Undirected,Bug
Dustox,Durant,Undirected,Bug
Dustox,Larvesta,Undirected,Bug
Dustox,Volcarona,Undirected,Bug
Dustox,Genesect,Undirected,Bug
Dustox,Scatterbug,Undirected,Bug
Dustox,Spewpa,Undirected,Bug
Dustox,Vivillon,Undirected,Bug
Surskit,Masquerain,Undirected,Bug
Surskit,Nincada,Undirected,Bug
Surskit,Ninjask,Undirected,Bug
Surskit,Shedinja,Undirected,Bug
Surskit,Volbeat,Undirected,Bug
Surskit,Illumise,Undirected,Bug
Surskit,Anorith,Undirected,Bug
Surskit,Armaldo,Undirected,Bug
Surskit,Kricketot,Undirected,Bug
Surskit,Kricketune,Undirected,Bug
Surskit,Burmy,Undirected,Bug
Surskit,WormadamPlant Cloak,Undirected,Bug
Surskit,WormadamSandy Cloak,Undirected,Bug
Surskit,WormadamTrash Cloak,Undirected,Bug
Surskit,Mothim,Undirected,Bug
Surskit,Combee,Undirected,Bug
Surskit,Vespiquen,Undirected,Bug
Surskit,Skorupi,Undirected,Bug
Surskit,Yanmega,Undirected,Bug
Surskit,Sewaddle,Undirected,Bug
Surskit,Swadloon,Undirected,Bug
Surskit,Leavanny,Undirected,Bug
Surskit,Venipede,Undirected,Bug
Surskit,Whirlipede,Undirected,Bug
Surskit,Scolipede,Undirected,Bug
Surskit,Dwebble,Undirected,Bug
Surskit,Crustle,Undirected,Bug
Surskit,Karrablast,Undirected,Bug
Surskit,Escavalier,Undirected,Bug
Surskit,Joltik,Undirected,Bug
Surskit,Galvantula,Undirected,Bug
Surskit,Shelmet,Undirected,Bug
Surskit,Accelgor,Undirected,Bug
Surskit,Durant,Undirected,Bug
Surskit,Larvesta,Undirected,Bug
Surskit,Volcarona,Undirected,Bug
Surskit,Genesect,Undirected,Bug
Surskit,Scatterbug,Undirected,Bug
Surskit,Spewpa,Undirected,Bug
Surskit,Vivillon,Undirected,Bug
Masquerain,Nincada,Undirected,Bug
Masquerain,Ninjask,Undirected,Bug
Masquerain,Shedinja,Undirected,Bug
Masquerain,Volbeat,Undirected,Bug
Masquerain,Illumise,Undirected,Bug
Masquerain,Anorith,Undirected,Bug
Masquerain,Armaldo,Undirected,Bug
Masquerain,Kricketot,Undirected,Bug
Masquerain,Kricketune,Undirected,Bug
Masquerain,Burmy,Undirected,Bug
Masquerain,WormadamPlant Cloak,Undirected,Bug
Masquerain,WormadamSandy Cloak,Undirected,Bug
Masquerain,WormadamTrash Cloak,Undirected,Bug
Masquerain,Mothim,Undirected,Bug
Masquerain,Combee,Undirected,Bug
Masquerain,Vespiquen,Undirected,Bug
Masquerain,Skorupi,Undirected,Bug
Masquerain,Yanmega,Undirected,Bug
Masquerain,Sewaddle,Undirected,Bug
Masquerain,Swadloon,Undirected,Bug
Masquerain,Leavanny,Undirected,Bug
Masquerain,Venipede,Undirected,Bug
Masquerain,Whirlipede,Undirected,Bug
Masquerain,Scolipede,Undirected,Bug
Masquerain,Dwebble,Undirected,Bug
Masquerain,Crustle,Undirected,Bug
Masquerain,Karrablast,Undirected,Bug
Masquerain,Escavalier,Undirected,Bug
Masquerain,Joltik,Undirected,Bug
Masquerain,Galvantula,Undirected,Bug
Masquerain,Shelmet,Undirected,Bug
Masquerain,Accelgor,Undirected,Bug
Masquerain,Durant,Undirected,Bug
Masquerain,Larvesta,Undirected,Bug
Masquerain,Volcarona,Undirected,Bug
Masquerain,Genesect,Undirected,Bug
Masquerain,Scatterbug,Undirected,Bug
Masquerain,Spewpa,Undirected,Bug
Masquerain,Vivillon,Undirected,Bug
Nincada,Ninjask,Undirected,Bug
Nincada,Shedinja,Undirected,Bug
Nincada,Volbeat,Undirected,Bug
Nincada,Illumise,Undirected,Bug
Nincada,Anorith,Undirected,Bug
Nincada,Armaldo,Undirected,Bug
Nincada,Kricketot,Undirected,Bug
Nincada,Kricketune,Undirected,Bug
Nincada,Burmy,Undirected,Bug
Nincada,WormadamPlant Cloak,Undirected,Bug
Nincada,WormadamSandy Cloak,Undirected,Bug
Nincada,WormadamTrash Cloak,Undirected,Bug
Nincada,Mothim,Undirected,Bug
Nincada,Combee,Undirected,Bug
Nincada,Vespiquen,Undirected,Bug
Nincada,Skorupi,Undirected,Bug
Nincada,Yanmega,Undirected,Bug
Nincada,Sewaddle,Undirected,Bug
Nincada,Swadloon,Undirected,Bug
Nincada,Leavanny,Undirected,Bug
Nincada,Venipede,Undirected,Bug
Nincada,Whirlipede,Undirected,Bug
Nincada,Scolipede,Undirected,Bug
Nincada,Dwebble,Undirected,Bug
Nincada,Crustle,Undirected,Bug
Nincada,Karrablast,Undirected,Bug
Nincada,Escavalier,Undirected,Bug
Nincada,Joltik,Undirected,Bug
Nincada,Galvantula,Undirected,Bug
Nincada,Shelmet,Undirected,Bug
Nincada,Accelgor,Undirected,Bug
Nincada,Durant,Undirected,Bug
Nincada,Larvesta,Undirected,Bug
Nincada,Volcarona,Undirected,Bug
Nincada,Genesect,Undirected,Bug
Nincada,Scatterbug,Undirected,Bug
Nincada,Spewpa,Undirected,Bug
Nincada,Vivillon,Undirected,Bug
Ninjask,Shedinja,Undirected,Bug
Ninjask,Volbeat,Undirected,Bug
Ninjask,Illumise,Undirected,Bug
Ninjask,Anorith,Undirected,Bug
Ninjask,Armaldo,Undirected,Bug
Ninjask,Kricketot,Undirected,Bug
Ninjask,Kricketune,Undirected,Bug
Ninjask,Burmy,Undirected,Bug
Ninjask,WormadamPlant Cloak,Undirected,Bug
Ninjask,WormadamSandy Cloak,Undirected,Bug
Ninjask,WormadamTrash Cloak,Undirected,Bug
Ninjask,Mothim,Undirected,Bug
Ninjask,Combee,Undirected,Bug
Ninjask,Vespiquen,Undirected,Bug
Ninjask,Skorupi,Undirected,Bug
Ninjask,Yanmega,Undirected,Bug
Ninjask,Sewaddle,Undirected,Bug
Ninjask,Swadloon,Undirected,Bug
Ninjask,Leavanny,Undirected,Bug
Ninjask,Venipede,Undirected,Bug
Ninjask,Whirlipede,Undirected,Bug
Ninjask,Scolipede,Undirected,Bug
Ninjask,Dwebble,Undirected,Bug
Ninjask,Crustle,Undirected,Bug
Ninjask,Karrablast,Undirected,Bug
Ninjask,Escavalier,Undirected,Bug
Ninjask,Joltik,Undirected,Bug
Ninjask,Galvantula,Undirected,Bug
Ninjask,Shelmet,Undirected,Bug
Ninjask,Accelgor,Undirected,Bug
Ninjask,Durant,Undirected,Bug
Ninjask,Larvesta,Undirected,Bug
Ninjask,Volcarona,Undirected,Bug
Ninjask,Genesect,Undirected,Bug
Ninjask,Scatterbug,Undirected,Bug
Ninjask,Spewpa,Undirected,Bug
Ninjask,Vivillon,Undirected,Bug
Shedinja,Volbeat,Undirected,Bug
Shedinja,Illumise,Undirected,Bug
Shedinja,Anorith,Undirected,Bug
Shedinja,Armaldo,Undirected,Bug
Shedinja,Kricketot,Undirected,Bug
Shedinja,Kricketune,Undirected,Bug
Shedinja,Burmy,Undirected,Bug
Shedinja,WormadamPlant Cloak,Undirected,Bug
Shedinja,WormadamSandy Cloak,Undirected,Bug
Shedinja,WormadamTrash Cloak,Undirected,Bug
Shedinja,Mothim,Undirected,Bug
Shedinja,Combee,Undirected,Bug
Shedinja,Vespiquen,Undirected,Bug
Shedinja,Skorupi,Undirected,Bug
Shedinja,Yanmega,Undirected,Bug
Shedinja,Sewaddle,Undirected,Bug
Shedinja,Swadloon,Undirected,Bug
Shedinja,Leavanny,Undirected,Bug
Shedinja,Venipede,Undirected,Bug
Shedinja,Whirlipede,Undirected,Bug
Shedinja,Scolipede,Undirected,Bug
Shedinja,Dwebble,Undirected,Bug
Shedinja,Crustle,Undirected,Bug
Shedinja,Karrablast,Undirected,Bug
Shedinja,Escavalier,Undirected,Bug
Shedinja,Joltik,Undirected,Bug
Shedinja,Galvantula,Undirected,Bug
Shedinja,Shelmet,Undirected,Bug
Shedinja,Accelgor,Undirected,Bug
Shedinja,Durant,Undirected,Bug
Shedinja,Larvesta,Undirected,Bug
Shedinja,Volcarona,Undirected,Bug
Shedinja,Genesect,Undirected,Bug
Shedinja,Scatterbug,Undirected,Bug
Shedinja,Spewpa,Undirected,Bug
Shedinja,Vivillon,Undirected,Bug
Volbeat,Illumise,Undirected,Bug
Volbeat,Anorith,Undirected,Bug
Volbeat,Armaldo,Undirected,Bug
Volbeat,Kricketot,Undirected,Bug
Volbeat,Kricketune,Undirected,Bug
Volbeat,Burmy,Undirected,Bug
Volbeat,WormadamPlant Cloak,Undirected,Bug
Volbeat,WormadamSandy Cloak,Undirected,Bug
Volbeat,WormadamTrash Cloak,Undirected,Bug
Volbeat,Mothim,Undirected,Bug
Volbeat,Combee,Undirected,Bug
Volbeat,Vespiquen,Undirected,Bug
Volbeat,Skorupi,Undirected,Bug
Volbeat,Yanmega,Undirected,Bug
Volbeat,Sewaddle,Undirected,Bug
Volbeat,Swadloon,Undirected,Bug
Volbeat,Leavanny,Undirected,Bug
Volbeat,Venipede,Undirected,Bug
Volbeat,Whirlipede,Undirected,Bug
Volbeat,Scolipede,Undirected,Bug
Volbeat,Dwebble,Undirected,Bug
Volbeat,Crustle,Undirected,Bug
Volbeat,Karrablast,Undirected,Bug
Volbeat,Escavalier,Undirected,Bug
Volbeat,Joltik,Undirected,Bug
Volbeat,Galvantula,Undirected,Bug
Volbeat,Shelmet,Undirected,Bug
Volbeat,Accelgor,Undirected,Bug
Volbeat,Durant,Undirected,Bug
Volbeat,Larvesta,Undirected,Bug
Volbeat,Volcarona,Undirected,Bug
Volbeat,Genesect,Undirected,Bug
Volbeat,Scatterbug,Undirected,Bug
Volbeat,Spewpa,Undirected,Bug
Volbeat,Vivillon,Undirected,Bug
Illumise,Anorith,Undirected,Bug
Illumise,Armaldo,Undirected,Bug
Illumise,Kricketot,Undirected,Bug
Illumise,Kricketune,Undirected,Bug
Illumise,Burmy,Undirected,Bug
Illumise,WormadamPlant Cloak,Undirected,Bug
Illumise,WormadamSandy Cloak,Undirected,Bug
Illumise,WormadamTrash Cloak,Undirected,Bug
Illumise,Mothim,Undirected,Bug
Illumise,Combee,Undirected,Bug
Illumise,Vespiquen,Undirected,Bug
Illumise,Skorupi,Undirected,Bug
Illumise,Yanmega,Undirected,Bug
Illumise,Sewaddle,Undirected,Bug
Illumise,Swadloon,Undirected,Bug
Illumise,Leavanny,Undirected,Bug
Illumise,Venipede,Undirected,Bug
Illumise,Whirlipede,Undirected,Bug
Illumise,Scolipede,Undirected,Bug
Illumise,Dwebble,Undirected,Bug
Illumise,Crustle,Undirected,Bug
Illumise,Karrablast,Undirected,Bug
Illumise,Escavalier,Undirected,Bug
Illumise,Joltik,Undirected,Bug
Illumise,Galvantula,Undirected,Bug
Illumise,Shelmet,Undirected,Bug
Illumise,Accelgor,Undirected,Bug
Illumise,Durant,Undirected,Bug
Illumise,Larvesta,Undirected,Bug
Illumise,Volcarona,Undirected,Bug
Illumise,Genesect,Undirected,Bug
Illumise,Scatterbug,Undirected,Bug
Illumise,Spewpa,Undirected,Bug
Illumise,Vivillon,Undirected,Bug
Anorith,Armaldo,Undirected,Bug
Anorith,Kricketot,Undirected,Bug
Anorith,Kricketune,Undirected,Bug
Anorith,Burmy,Undirected,Bug
Anorith,WormadamPlant Cloak,Undirected,Bug
Anorith,WormadamSandy Cloak,Undirected,Bug
Anorith,WormadamTrash Cloak,Undirected,Bug
Anorith,Mothim,Undirected,Bug
Anorith,Combee,Undirected,Bug
Anorith,Vespiquen,Undirected,Bug
Anorith,Skorupi,Undirected,Bug
Anorith,Yanmega,Undirected,Bug
Anorith,Sewaddle,Undirected,Bug
Anorith,Swadloon,Undirected,Bug
Anorith,Leavanny,Undirected,Bug
Anorith,Venipede,Undirected,Bug
Anorith,Whirlipede,Undirected,Bug
Anorith,Scolipede,Undirected,Bug
Anorith,Dwebble,Undirected,Bug
Anorith,Crustle,Undirected,Bug
Anorith,Karrablast,Undirected,Bug
Anorith,Escavalier,Undirected,Bug
Anorith,Joltik,Undirected,Bug
Anorith,Galvantula,Undirected,Bug
Anorith,Shelmet,Undirected,Bug
Anorith,Accelgor,Undirected,Bug
Anorith,Durant,Undirected,Bug
Anorith,Larvesta,Undirected,Bug
Anorith,Volcarona,Undirected,Bug
Anorith,Genesect,Undirected,Bug
Anorith,Scatterbug,Undirected,Bug
Anorith,Spewpa,Undirected,Bug
Anorith,Vivillon,Undirected,Bug
Armaldo,Kricketot,Undirected,Bug
Armaldo,Kricketune,Undirected,Bug
Armaldo,Burmy,Undirected,Bug
Armaldo,WormadamPlant Cloak,Undirected,Bug
Armaldo,WormadamSandy Cloak,Undirected,Bug
Armaldo,WormadamTrash Cloak,Undirected,Bug
Armaldo,Mothim,Undirected,Bug
Armaldo,Combee,Undirected,Bug
Armaldo,Vespiquen,Undirected,Bug
Armaldo,Skorupi,Undirected,Bug
Armaldo,Yanmega,Undirected,Bug
Armaldo,Sewaddle,Undirected,Bug
Armaldo,Swadloon,Undirected,Bug
Armaldo,Leavanny,Undirected,Bug
Armaldo,Venipede,Undirected,Bug
Armaldo,Whirlipede,Undirected,Bug
Armaldo,Scolipede,Undirected,Bug
Armaldo,Dwebble,Undirected,Bug
Armaldo,Crustle,Undirected,Bug
Armaldo,Karrablast,Undirected,Bug
Armaldo,Escavalier,Undirected,Bug
Armaldo,Joltik,Undirected,Bug
Armaldo,Galvantula,Undirected,Bug
Armaldo,Shelmet,Undirected,Bug
Armaldo,Accelgor,Undirected,Bug
Armaldo,Durant,Undirected,Bug
Armaldo,Larvesta,Undirected,Bug
Armaldo,Volcarona,Undirected,Bug
Armaldo,Genesect,Undirected,Bug
Armaldo,Scatterbug,Undirected,Bug
Armaldo,Spewpa,Undirected,Bug
Armaldo,Vivillon,Undirected,Bug
Kricketot,Kricketune,Undirected,Bug
Kricketot,Burmy,Undirected,Bug
Kricketot,WormadamPlant Cloak,Undirected,Bug
Kricketot,WormadamSandy Cloak,Undirected,Bug
Kricketot,WormadamTrash Cloak,Undirected,Bug
Kricketot,Mothim,Undirected,Bug
Kricketot,Combee,Undirected,Bug
Kricketot,Vespiquen,Undirected,Bug
Kricketot,Skorupi,Undirected,Bug
Kricketot,Yanmega,Undirected,Bug
Kricketot,Sewaddle,Undirected,Bug
Kricketot,Swadloon,Undirected,Bug
Kricketot,Leavanny,Undirected,Bug
Kricketot,Venipede,Undirected,Bug
Kricketot,Whirlipede,Undirected,Bug
Kricketot,Scolipede,Undirected,Bug
Kricketot,Dwebble,Undirected,Bug
Kricketot,Crustle,Undirected,Bug
Kricketot,Karrablast,Undirected,Bug
Kricketot,Escavalier,Undirected,Bug
Kricketot,Joltik,Undirected,Bug
Kricketot,Galvantula,Undirected,Bug
Kricketot,Shelmet,Undirected,Bug
Kricketot,Accelgor,Undirected,Bug
Kricketot,Durant,Undirected,Bug
Kricketot,Larvesta,Undirected,Bug
Kricketot,Volcarona,Undirected,Bug
Kricketot,Genesect,Undirected,Bug
Kricketot,Scatterbug,Undirected,Bug
Kricketot,Spewpa,Undirected,Bug
Kricketot,Vivillon,Undirected,Bug
Kricketune,Burmy,Undirected,Bug
Kricketune,WormadamPlant Cloak,Undirected,Bug
Kricketune,WormadamSandy Cloak,Undirected,Bug
Kricketune,WormadamTrash Cloak,Undirected,Bug
Kricketune,Mothim,Undirected,Bug
Kricketune,Combee,Undirected,Bug
Kricketune,Vespiquen,Undirected,Bug
Kricketune,Skorupi,Undirected,Bug
Kricketune,Yanmega,Undirected,Bug
Kricketune,Sewaddle,Undirected,Bug
Kricketune,Swadloon,Undirected,Bug
Kricketune,Leavanny,Undirected,Bug
Kricketune,Venipede,Undirected,Bug
Kricketune,Whirlipede,Undirected,Bug
Kricketune,Scolipede,Undirected,Bug
Kricketune,Dwebble,Undirected,Bug
Kricketune,Crustle,Undirected,Bug
Kricketune,Karrablast,Undirected,Bug
Kricketune,Escavalier,Undirected,Bug
Kricketune,Joltik,Undirected,Bug
Kricketune,Galvantula,Undirected,Bug
Kricketune,Shelmet,Undirected,Bug
Kricketune,Accelgor,Undirected,Bug
Kricketune,Durant,Undirected,Bug
Kricketune,Larvesta,Undirected,Bug
Kricketune,Volcarona,Undirected,Bug
Kricketune,Genesect,Undirected,Bug
Kricketune,Scatterbug,Undirected,Bug
Kricketune,Spewpa,Undirected,Bug
Kricketune,Vivillon,Undirected,Bug
Burmy,WormadamPlant Cloak,Undirected,Bug
Burmy,WormadamSandy Cloak,Undirected,Bug
Burmy,WormadamTrash Cloak,Undirected,Bug
Burmy,Mothim,Undirected,Bug
Burmy,Combee,Undirected,Bug
Burmy,Vespiquen,Undirected,Bug
Burmy,Skorupi,Undirected,Bug
Burmy,Yanmega,Undirected,Bug
Burmy,Sewaddle,Undirected,Bug
Burmy,Swadloon,Undirected,Bug
Burmy,Leavanny,Undirected,Bug
Burmy,Venipede,Undirected,Bug
Burmy,Whirlipede,Undirected,Bug
Burmy,Scolipede,Undirected,Bug
Burmy,Dwebble,Undirected,Bug
Burmy,Crustle,Undirected,Bug
Burmy,Karrablast,Undirected,Bug
Burmy,Escavalier,Undirected,Bug
Burmy,Joltik,Undirected,Bug
Burmy,Galvantula,Undirected,Bug
Burmy,Shelmet,Undirected,Bug
Burmy,Accelgor,Undirected,Bug
Burmy,Durant,Undirected,Bug
Burmy,Larvesta,Undirected,Bug
Burmy,Volcarona,Undirected,Bug
Burmy,Genesect,Undirected,Bug
Burmy,Scatterbug,Undirected,Bug
Burmy,Spewpa,Undirected,Bug
Burmy,Vivillon,Undirected,Bug
WormadamPlant Cloak,WormadamSandy Cloak,Undirected,Bug
WormadamPlant Cloak,WormadamTrash Cloak,Undirected,Bug
WormadamPlant Cloak,Mothim,Undirected,Bug
WormadamPlant Cloak,Combee,Undirected,Bug
WormadamPlant Cloak,Vespiquen,Undirected,Bug
WormadamPlant Cloak,Skorupi,Undirected,Bug
WormadamPlant Cloak,Yanmega,Undirected,Bug
WormadamPlant Cloak,Sewaddle,Undirected,Bug
WormadamPlant Cloak,Swadloon,Undirected,Bug
WormadamPlant Cloak,Leavanny,Undirected,Bug
WormadamPlant Cloak,Venipede,Undirected,Bug
WormadamPlant Cloak,Whirlipede,Undirected,Bug
WormadamPlant Cloak,Scolipede,Undirected,Bug
WormadamPlant Cloak,Dwebble,Undirected,Bug
WormadamPlant Cloak,Crustle,Undirected,Bug
WormadamPlant Cloak,Karrablast,Undirected,Bug
WormadamPlant Cloak,Escavalier,Undirected,Bug
WormadamPlant Cloak,Joltik,Undirected,Bug
WormadamPlant Cloak,Galvantula,Undirected,Bug
WormadamPlant Cloak,Shelmet,Undirected,Bug
WormadamPlant Cloak,Accelgor,Undirected,Bug
WormadamPlant Cloak,Durant,Undirected,Bug
WormadamPlant Cloak,Larvesta,Undirected,Bug
WormadamPlant Cloak,Volcarona,Undirected,Bug
WormadamPlant Cloak,Genesect,Undirected,Bug
WormadamPlant Cloak,Scatterbug,Undirected,Bug
WormadamPlant Cloak,Spewpa,Undirected,Bug
WormadamPlant Cloak,Vivillon,Undirected,Bug
WormadamSandy Cloak,WormadamTrash Cloak,Undirected,Bug
WormadamSandy Cloak,Mothim,Undirected,Bug
WormadamSandy Cloak,Combee,Undirected,Bug
WormadamSandy Cloak,Vespiquen,Undirected,Bug
WormadamSandy Cloak,Skorupi,Undirected,Bug
WormadamSandy Cloak,Yanmega,Undirected,Bug
WormadamSandy Cloak,Sewaddle,Undirected,Bug
WormadamSandy Cloak,Swadloon,Undirected,Bug
WormadamSandy Cloak,Leavanny,Undirected,Bug
WormadamSandy Cloak,Venipede,Undirected,Bug
WormadamSandy Cloak,Whirlipede,Undirected,Bug
WormadamSandy Cloak,Scolipede,Undirected,Bug
WormadamSandy Cloak,Dwebble,Undirected,Bug
WormadamSandy Cloak,Crustle,Undirected,Bug
WormadamSandy Cloak,Karrablast,Undirected,Bug
WormadamSandy Cloak,Escavalier,Undirected,Bug
WormadamSandy Cloak,Joltik,Undirected,Bug
WormadamSandy Cloak,Galvantula,Undirected,Bug
WormadamSandy Cloak,Shelmet,Undirected,Bug
WormadamSandy Cloak,Accelgor,Undirected,Bug
WormadamSandy Cloak,Durant,Undirected,Bug
WormadamSandy Cloak,Larvesta,Undirected,Bug
WormadamSandy Cloak,Volcarona,Undirected,Bug
WormadamSandy Cloak,Genesect,Undirected,Bug
WormadamSandy Cloak,Scatterbug,Undirected,Bug
WormadamSandy Cloak,Spewpa,Undirected,Bug
WormadamSandy Cloak,Vivillon,Undirected,Bug
WormadamTrash Cloak,Mothim,Undirected,Bug
WormadamTrash Cloak,Combee,Undirected,Bug
WormadamTrash Cloak,Vespiquen,Undirected,Bug
WormadamTrash Cloak,Skorupi,Undirected,Bug
WormadamTrash Cloak,Yanmega,Undirected,Bug
WormadamTrash Cloak,Sewaddle,Undirected,Bug
WormadamTrash Cloak,Swadloon,Undirected,Bug
WormadamTrash Cloak,Leavanny,Undirected,Bug
WormadamTrash Cloak,Venipede,Undirected,Bug
WormadamTrash Cloak,Whirlipede,Undirected,Bug
WormadamTrash Cloak,Scolipede,Undirected,Bug
WormadamTrash Cloak,Dwebble,Undirected,Bug
WormadamTrash Cloak,Crustle,Undirected,Bug
WormadamTrash Cloak,Karrablast,Undirected,Bug
WormadamTrash Cloak,Escavalier,Undirected,Bug
WormadamTrash Cloak,Joltik,Undirected,Bug
WormadamTrash Cloak,Galvantula,Undirected,Bug
WormadamTrash Cloak,Shelmet,Undirected,Bug
WormadamTrash Cloak,Accelgor,Undirected,Bug
WormadamTrash Cloak,Durant,Undirected,Bug
WormadamTrash Cloak,Larvesta,Undirected,Bug
WormadamTrash Cloak,Volcarona,Undirected,Bug
WormadamTrash Cloak,Genesect,Undirected,Bug
WormadamTrash Cloak,Scatterbug,Undirected,Bug
WormadamTrash Cloak,Spewpa,Undirected,Bug
WormadamTrash Cloak,Vivillon,Undirected,Bug
Mothim,Combee,Undirected,Bug
Mothim,Vespiquen,Undirected,Bug
Mothim,Skorupi,Undirected,Bug
Mothim,Yanmega,Undirected,Bug
Mothim,Sewaddle,Undirected,Bug
Mothim,Swadloon,Undirected,Bug
Mothim,Leavanny,Undirected,Bug
Mothim,Venipede,Undirected,Bug
Mothim,Whirlipede,Undirected,Bug
Mothim,Scolipede,Undirected,Bug
Mothim,Dwebble,Undirected,Bug
Mothim,Crustle,Undirected,Bug
Mothim,Karrablast,Undirected,Bug
Mothim,Escavalier,Undirected,Bug
Mothim,Joltik,Undirected,Bug
Mothim,Galvantula,Undirected,Bug
Mothim,Shelmet,Undirected,Bug
Mothim,Accelgor,Undirected,Bug
Mothim,Durant,Undirected,Bug
Mothim,Larvesta,Undirected,Bug
Mothim,Volcarona,Undirected,Bug
Mothim,Genesect,Undirected,Bug
Mothim,Scatterbug,Undirected,Bug
Mothim,Spewpa,Undirected,Bug
Mothim,Vivillon,Undirected,Bug
Combee,Vespiquen,Undirected,Bug
Combee,Skorupi,Undirected,Bug
Combee,Yanmega,Undirected,Bug
Combee,Sewaddle,Undirected,Bug
Combee,Swadloon,Undirected,Bug
Combee,Leavanny,Undirected,Bug
Combee,Venipede,Undirected,Bug
Combee,Whirlipede,Undirected,Bug
